Date,Site,Phylum,Class,Order,ScientificName,Comment1,Comment2,Dyntaxa ID,Density(n/l),Biovol.(µm³/l),Freshweight(mg/l),Analysis method,Analysis laboratory,Mesured length (µm)
170522,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,6.7,393817603.9,0.394,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170522,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,3.3,32630435.7,0.033,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
170522,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina longirostris,,,242091,1.1,31684878.9,0.032,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
170522,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,1.1,2497786.1,0.002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170522,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,1.1,40354432.5,0.04,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,28.9,541186982.1,0.541,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,774
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,30,42881195.1,0.043,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,235
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,2.2,16281864.8,0.016,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,13.3,14978572.7,0.015,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,185
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.2,79929154.3,0.08,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti,,male,239249,1.1,21543711.3,0.022,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,688
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,3.3,52037209.8,0.052,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,2.2,26808309.7,0.027,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170522,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,2.2,20722373.3,0.021,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
170522,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,16.7,2994276,0.003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170522,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,12.2,1186474.8,0.001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170522,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,13.3,7215684.4,0.007,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170522,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Asplanchna,spp,,1009430,1.1,29603390.5,0.03,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
170522,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,2.2,2157923,0.002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,114.7
170531,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,5,295363202.9,0.2954,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170531,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,1.3,12236413.4,0.0122,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
170531,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,3.8,8430028,0.0084,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170531,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,1.3,45398736.6,0.0454,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,42.5,456964471.9,0.457,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,616.3
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,17.5,33398488.8,0.0334,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,2.5,18317097.9,0.0183,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,60,35511401,0.0355,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,3.8,134880447.8,0.1349,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,1.3,19513953.7,0.0195,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,1.3,15079674.2,0.0151,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170531,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,1.3,11656335,0.0117,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
170531,Erken bojen 0-6,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,145,26050200.8,0.0261,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170531,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,5,485376.1,0.0005,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170531,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,3.8,2029411.3,0.002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170531,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Asplanchna,spp,,1009430,5,133215257.1,0.1332,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,3.3,196908801.9,0.19691,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,2.5,24472826.8,0.02447,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia quadrangula,,,263827,0.8,18159494.6,0.01816,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,,1009426,2.5,448768897.4,0.44877,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,1.7,3746679.1,0.00375,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170608,Erken bojen 0-20,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,0.8,30265824.4,0.03027,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,7.5,96619927.5,0.09662,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,666.5
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,7.5,14313638.1,0.01431,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,4.2,30528496.4,0.03053,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,36.7,21701411.7,0.0217,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.7,49955721.4,0.04996,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170608,Erken bojen 0-20,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,0.8,7770890,0.00777,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
170608,Erken bojen 0-20,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,133.3,23954207.7,0.02395,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170608,Erken bojen 0-20,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,7.5,728064.1,0.00073,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170608,Erken bojen 0-20,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,2.5,1352940.8,0.00135,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170608,Erken bojen 0-20,Rotifera,Monogononta,Ploima,Asplanchna,spp,,1009430,0.8,22202542.9,0.0222,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
170608,Erken bojen 0-20,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,0.8,76099.8,0.00008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
170612,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,3.8,221522402.2,0.2215,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170612,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia quadrangula,,,263827,1.3,27239241.9,0.0272,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
170612,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,5,11240037.3,0.0112,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,23.8,305963103.7,0.306,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,666.5
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,15,28627276.1,0.0286,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Copepoda,, ,3000207,1.3,13321525.7,0.0133,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,688
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,3.8,27475646.8,0.0275,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,41.3,24414088.2,0.0244,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclops,spp,,1009441,1.3,126450419.8,0.1265,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1290
170612,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.5,89920298.6,0.0899,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170612,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,255,45812422.1,0.0458,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170612,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,16.3,1577472.2,0.0016,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170612,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,3.8,2029411.3,0.002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170612,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Asplanchna,spp,,1009430,1.3,33303814.3,0.0333,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
170612,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,1.3,114149.8,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
170620,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,6.3,369204003.6,0.3692,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170620,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,2.5,5620018.7,0.0056,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170620,Erken bojen 0-6,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,1.3,45398736.6,0.0454,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,12.5,161033212.5,0.161,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,666.5
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,5,9542425.4,0.0095,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,3.8,27475646.8,0.0275,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,12.5,7398208.5,0.0074,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.3,44960149.3,0.045,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.5,74933582.1,0.0749,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170620,Erken bojen 0-6,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,1.3,15079674.2,0.0151,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170620,Erken bojen 0-6,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,1095,206530246.6,0.2065,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,119.1
170620,Erken bojen 0-6,Rotifera,Monogononta,Flosculariacea,Pompholyx sulcata,,,257361,1.3,267981.8,0.0003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
170620,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,3.8,364032,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170620,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,1.3,676470.4,0.0007,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170620,Erken bojen 0-6,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,1.3,114149.8,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,6.7,393817603.9,0.3938,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,2.2,21753623.8,0.0218,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia quadrangula,,,263827,4.4,96850638,0.0969,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,,1009426,5.6,203985862.5,0.204,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,774
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,4.4,9991144.3,0.01,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170627,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,3.3,121063297.5,0.1211,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,18.9,337653315.8,0.3377,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,774
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,7.8,14843772.8,0.0148,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,17.8,82700569.6,0.0827,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,387
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,41.1,24331885.8,0.0243,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Diacyclops bicuspidatus,,male,263784,1.1,18502119,0.0185,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,688
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.1,39964577.1,0.04,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.1,33303814.3,0.0333,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,3.3,40212464.5,0.0402,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170627,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,1.1,10361186.7,0.0104,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
170627,Erken bojen 0-12,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,353.3,66642941.1,0.0666,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,119.1
170627,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,10,970752.1,0.001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
170627,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,5.6,3006535.2,0.003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
170627,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Asplanchna,spp,,1009430,1.1,29603390.5,0.0296,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
170627,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,3.3,304399.4,0.0003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,4.4,262545069.3,0.2625,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,3.3,32630435.7,0.0326,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia quadrangula,,,263827,1.1,24212659.5,0.0242,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,516
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,,1009426,5.6,997264216.5,0.9973,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,7.8,17484502.5,0.0175,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,8.9,322835460,0.3228,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170704,Erken bojen 0-12,Arthropoda,Branchiopoda,Cladocera,Limnosida frontosa,,,263813,1.1,33303814.3,0.0333,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,11.1,143140633.3,0.1431,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,666.5
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,12.2,23325928.7,0.0233,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,23.3,170959580,0.171,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,40,23674267.3,0.0237,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,152
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp, male,3000209,1.1,35673941.7,0.0357,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,989
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.2,79929154.3,0.0799,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.1,33303814.3,0.0333,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,2.2,34691473.2,0.0347,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,645
170704,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,3.3,31083560,0.0311,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
170704,Erken bojen 0-12,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,44.4,8382759.9,0.0084,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,119.1
170704,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,37.8,2664835,0.0027,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,97.3
170704,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,8.9,4810456.3,0.0048,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,94.7
